,_ws.expert.group,_ws.expert.message,_ws.expert.severity,_ws.malformed.reassembly,arp.dst.hw_mac,arp.dst.proto_ipv4,arp.hw.size,arp.hw.type,arp.opcode,arp.proto.size,arp.proto.type,arp.src.hw_mac,arp.src.proto_ipv4,ber.bitstring.padding,frame.cap_len,frame.encap_type,frame.ignored,frame.interface_id,frame.interface_name,frame.len,frame.marked,frame.number,frame.offset_shift,frame.protocols,frame.time,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,dns.a,dns.cname,dns.count.add_rr,dns.count.answers,dns.count.auth_rr,dns.count.labels,dns.count.queries,dns.flags,dns.flags.authenticated,dns.flags.authoritative,dns.flags.checkdisable,dns.flags.opcode,dns.flags.rcode,dns.flags.recavail,dns.flags.recdesired,dns.flags.response,dns.flags.truncated,dns.flags.z,dns.id,dns.qry.class,dns.qry.name,dns.qry.name.len,dns.qry.type,dns.resp.class,dns.resp.len,dns.resp.name,dns.resp.ttl,dns.resp.type,dns.response_to,dns.time,eth.addr,eth.addr.oui,eth.addr.oui_resolved,eth.addr_resolved,eth.dst,eth.dst.ig,eth.dst.lg,eth.dst.oui,eth.dst.oui_resolved,eth.dst_resolved,eth.ig,eth.lg,eth.padding,eth.src,eth.src.ig,eth.src.lg,eth.src.oui,eth.src.oui_resolved,eth.src_resolved,eth.type,pkcs1.ECParameters,pkcs1.modulus,pkcs1.namedCurve,pkcs1.publicExponent,pkix1explicit.DirectoryString,pkix1implicit.AccessDescription_element,pkix1implicit.accessLocation,pkix1implicit.accessMethod,pkix1implicit.AuthorityInfoAccessSyntax,quic.ack.ack_delay,quic.ack.ack_range_count,quic.ack.first_ack_range,quic.ack.largest_acknowledged,quic.connection.number,quic.crypto.crypto_data,quic.crypto.length,quic.crypto.offset,quic.dcid,quic.dcil,quic.decryption_failed,quic.fixed_bit,quic.frame,quic.frame_type,quic.header_form,quic.length,quic.long.packet_type,quic.long.reserved,quic.packet_length,quic.packet_number,quic.packet_number_length,quic.padding_length,quic.payload,quic.remaining_payload,quic.scid,quic.scil,quic.short,quic.spin_bit,quic.token,quic.token_length,quic.version,ntp.flags,ntp.flags.li,ntp.flags.mode,ntp.flags.vn,ntp.org,ntp.ppoll,ntp.precision,ntp.rec,ntp.refid,ntp.reftime,ntp.rootdelay,ntp.rootdispersion,ntp.stratum,ntp.xmt,x509af.algorithm.id,x509af.algorithm_element,x509af.algorithmIdentifier_element,x509af.critical,x509af.encrypted,x509af.extension.id,x509af.Extension_element,x509af.extensions,x509af.issuer,x509af.notAfter,x509af.notBefore,x509af.rdnSequence,x509af.serialNumber,x509af.signature_element,x509af.signedCertificate_element,x509af.subject,x509af.subjectPublicKey,x509af.subjectPublicKeyInfo_element,x509af.utcTime,x509af.validity_element,x509af.version,x509ce.AuthorityKeyIdentifier_element,x509ce.BasicConstraintsSyntax_element,x509ce.cA,x509ce.CertificatePoliciesSyntax,x509ce.CRLDistPointsSyntax,x509ce.distributionPoint,x509ce.DistributionPoint_element,x509ce.dNSName,x509ce.fullName,x509ce.GeneralName,x509ce.GeneralNames,x509ce.id,x509ce.keyIdentifier,x509ce.KeyPurposeId,x509ce.KeyPurposeIDs,x509ce.KeyUsage,x509ce.KeyUsage.contentCommitment,x509ce.KeyUsage.cRLSign,x509ce.KeyUsage.dataEncipherment,x509ce.KeyUsage.decipherOnly,x509ce.KeyUsage.digitalSignature,x509ce.KeyUsage.encipherOnly,x509ce.KeyUsage.keyAgreement,x509ce.KeyUsage.keyCertSign,x509ce.KeyUsage.keyEncipherment,x509ce.pathLenConstraint,x509ce.policyIdentifier,x509ce.PolicyInformation_element,x509ce.PolicyQualifierInfo_element,x509ce.policyQualifiers,x509ce.SubjectKeyIdentifier,x509ce.uniformResourceIdentifier,x509if.id,x509if.rdnSequence,x509if.RDNSequence_item,x509if.RelativeDistinguishedName_item_element,x509sat.CountryName,x509sat.DirectoryString,udp.checksum,udp.checksum.status,udp.dstport,udp.length,udp.payload,udp.port,udp.srcport,udp.stream,udp.time_delta,udp.time_relative,ip.addr,ip.checksum,ip.checksum.status,ip.dsfield,ip.dsfield.dscp,ip.dsfield.ecn,ip.dst,ip.dst_host,ip.flags,ip.flags.df,ip.flags.mf,ip.flags.rb,ip.frag_offset,ip.hdr_len,ip.host,ip.id,ip.len,ip.proto,ip.src,ip.src_host,ip.ttl,ip.version
3247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000d9ab,2.0,443.0,260.0,5d6c29b11df10d436cfbbe57735082fabfd88d6211babab90f22f353ea5719b628fec9f6909cd1e819063cf456e0cd28ef63de40364d49def7372fb7c9b843a24f94db80838a2273b75535fdc54bfe6b945c883170fdb0c5f4b8f02afc35ebfd7b58b73aff25c3470213da4367ff1e22b15928e5f4baa3a5a5cd73f1eab2f2ad3418226d0008538a3e42b35640666a054aef5678c2dffadf678f49c4156ec0692d2c9138563e8ec10dc1b1e08440b500b7a01325dc042ee9139704ec50855dd2775fdb2fd23bb823e1a48205b3c0c99f4eb3cc06557b4bf0a57ff20164445e614cba4ae6b85b4f434141159acedaf62d7a3386447e9818edc217b37c,36197.0,36197.0,27.0,0.000126258,0.044692039,,,,,,,,,,,,,,,,,,,,,,
3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000044e9,2.0,36197.0,100.0,57a407f377d4d037c8e9fc2dcc7dea444cc791706f5a0089537550669d53d2e6c48a0e5c8f4b59a79de2d9826654ffc8aa4ee07ad6ef56161cbba220f9ebae574b915c2987b2d0d4584a75bf5753af3d241f651297a6110d79666e9b,443.0,443.0,27.0,0.00225495,0.046946989,,,,,,,,,,,,,,,,,,,,,,
3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00008c29,2.0,36197.0,37.0,5c89d3fa551a9b29ff1f683cd6122bb0da671cc147cd7fa9400a816adc,443.0,443.0,27.0,0.004638345,0.051585334,,,,,,,,,,,,,,,,,,,,,,
3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00005913,2.0,36197.0,33.0,4d8d9c9ce74dca1abd239956fcbf0e687c8ca07b5425b5b7f5,443.0,443.0,27.0,0.000691172,0.052276506,,,,,,,,,,,,,,,,,,,,,,
3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00002a64,2.0,36197.0,33.0,5ddb5ac0dc28853066d4fe23f81cf4eea6a63522155f56a894,443.0,443.0,27.0,0.000289817,0.052566323,,,,,,,,,,,,,,,,,,,,,,
3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00007b94,2.0,443.0,41.0,466c29b11df10d436c53f23b0551e8370c7341e683975f6f79f6a869d3d49b8a4c,36197.0,36197.0,27.0,0.003247642,0.055813965,,,,,,,,,,,,,,,,,,,,,,
3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000036d8,2.0,36197.0,33.0,4b00e614c0ad30dd82159018e799e634558ec9c2ed09305dfc,443.0,443.0,27.0,0.001594301,0.057408266,,,,,,,,,,,,,,,,,,,,,,
3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000436b,2.0,36197.0,33.0,46c1459d41ee7af96e54da7f6037b70ceb417fe296672ad859,443.0,443.0,27.0,0.000119142,0.057527408,,,,,,,,,,,,,,,,,,,,,,
3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000dbe5,2.0,36197.0,33.0,4102d70505af3239b7a0dc8dc5ad1f69b88eb5d94a8fe51a2f,443.0,443.0,27.0,7.0637e-05,0.057598045,,,,,,,,,,,,,,,,,,,,,,
3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000a083,2.0,36197.0,33.0,5fa681e443eae0c91f2c9ddc42cabc124b4dd07755e928d775,443.0,443.0,27.0,7.6652e-05,0.057674697,,,,,,,,,,,,,,,,,,,,,,
3257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00006ce0,2.0,36197.0,33.0,4bf27202d2a2e0262b7b4af444ec4ae5fc841ca34414e91148,443.0,443.0,27.0,0.001056592,0.058731289,,,,,,,,,,,,,,,,,,,,,,
3258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000e2af,2.0,36197.0,33.0,52c7d9e4ca90288d782e07c6c24a102c6fe2cc4bec2201f7f3,443.0,443.0,27.0,0.001043729,0.059775018,,,,,,,,,,,,,,,,,,,,,,
3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00003938,2.0,36197.0,33.0,57a099641d491bc5e1e451cad702eb418f55626472eb714943,443.0,443.0,27.0,0.000217364,0.059992382,,,,,,,,,,,,,,,,,,,,,,
3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000bb12,2.0,36197.0,1254.0,40e8cc339e794ff8c80a65ac53235e246564e51d836a989a9380a102d90083a37ed7670bf6a8661805a138bf5111f8ecf2243987cb587dd3a309a91802fa2b7df67203c8333c256dd83418c20199c10b3f1aad18336ed2670ad23ea1750b0afd779983f4dc724aa143503a76a53bcb0332a0339b1a91f314a7d088394aab16b2b6f03551a14e1da89def55848228c24dfb4e283779463334747c3f269e18ac666e87114a6212338cd21ed2312d990e05eed66646f1cafe2c74de3efad02503d5ad8d20d7514960082dfef564beb2aba2078b5f748c4acdd40bbdf542b49b8d76e0459ce510ff228c605b798b961a5131afe4807b64b099c1bf5b35f55c0b6dbc4750f83933d5c1e6513c04085cab0b1bf3e040a4c3d838bff2ac21e4aeff47d6a42ac4813a942196dd90931a000b037a26250f8cc06ca402217561d495baf891a5628445a5d6af77d2dc5cdb1f0eb87e848db9af5b0b91a1b446fe84c8ea7e3cae3b856e0b12febafa3661ed61486e5561442bc68b30ce3c9334759c5ba13550d07b30f07188359a37e7770e35d11679a5d8c0067c36975b90f9331afb58661085ba6591e663d6545818f5c81fa9d82c429571c8e4bd7fe890165957a314f757c6093b26b6600414b82fd576aad31bea21a41a90999a5b30e56284d0aba50d00fa5947034dc347ab3a2cf1cd454103fd71255710ab408b50c2e6f5a4db143741a0d9a4a10d75e6d24a0055de761dfc796c4e7b80c8343648f404fd735b0e524280406298e5f7a9b408dc2648b3a2b3ac0f9febbd2b80379a16d5932875a34bd53320e8f16bbe4bc320c477f474525efe26c20df0b76db4067eeabe93d4fa2fdb959d25c0c33c91ff8913f3a1cd89329a4c5a45a01c5a237fda7fe94a55545fcee10e4e018408d0395e7a5f82f37cdafbffaf899a8851b85bb38af8461490515640afb57c12e5fe795d80be9244b3e18bd6ca8f1ee54ad1982bd795851bb19fe2c587237401238079a98195906f37b97905869a65e07db0076dc0ef1d2b091d89206e7d3ff6e085b46f4854dcd4cb69ef2b4282d217da716bcec66f145ee84f2b2ae04c86332feee82e4e3062210811217b88b920bd66fa5bf40f01465935c41bc20a479b54a988572bcb1e0f3d42a664100ab00561269401d61e20c0999e5743372e3b09656dd88356896f9a0a561ff397c6a19a11102ccb6dcb8b196c901ad095af17c54d148a57a99f8bde48bae1accfdf10f61d4939a1dbaa4785b1e6adef0756172be2fc0f69d2bada7df793d163ae432270a3518ca8239ec162bf8d72b68877ace03d9ae4c682388ce00302163a6703f96c5809817e9df1d5f019792f1cdbf33250c642d0c76ead86fcba719fc1d55a15942ea432e11260265e3e00581a02584277bd44908929d0db0f3b19bf7452f5d50dda4c64990bb5b35ac90df614d239722e9b1145bb0ba97699a8f7a88db7acfd9a2d58f3730db0f367d08abc6aaf89fe7ba059b8eb24b34842c6cd93bc7c62ed921265f0392483c9891b11d6b28d1f4f33f60b1751f88650af687d0855dc3138e89134b862068ab959a7b76cc26fc6ef5a23d79ee4d050aa43f5c1b5ba7b91ad6e282b85e73612e196695f3bd8e4a48f8606cea0999c2722e06f81fa854174abd12d77350a83b2551792a2f9ad3014cfd8668f38e68a16b048c3dd571258e7af88bdf790db3d4d18d6a9a4781e142dead334289a11fecf7e20dc4a35605570697b0890a4b72c1ef5e69ce3,443.0,443.0,27.0,1.128991993,1.188984375,,,,,,,,,,,,,,,,,,,,,,
3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000beff,2.0,36197.0,1147.0,4452e0976d06bcb0c35b51e9bdb89d4102a157cbff03164caa56ae2ab0aa8b05fcf6d38ac5be0c9015e2ad2d5c983fba728255b18c3d460083d3348753c5a9b94869db6b653780618603005484141462bbac896ad04f984e2ad8a23f6526615b82e3208c75e0259cfd5e6e1c700115ed833a086a93a47f7d3758253e08c53c4e11d96e47e2bbb73bedc3afb31437653945a3ab6ca4d1d0ff671eee1053fd13605db8c4108d7ee2f69196b4a71718e8cb8c9d44c12ff395ec8bc00957897452bd9c1b5ec1d83f80acf1569d101ae7a82dff4c5fb17ba538930a49bdd8b74e99d858e0b2d0165efd8d65c250f5fa2525753d7fd484c968f94706a0cbfd1f05765943772986e9efb6689fcd69dd5c80672a0124c4854a880112ed9c50c0c410bb6286dbf597623482f44f09bb914856cd241052af4b07cec321b5fb7c4c31517c1c7c7b3e31ec848b47fcad11991dad4d2128165bfd090cc1786a66e5fe011c27059869abf64ead7ea7de2a156da505103985392d6f753110b344af310a2b29bef744eca49b3e79afa11b6f75aa84e2b5ff0b759733298b1fb52996d5d5d9d496642e56e18b050742426e9dbef7dfba94b6abe1d22d6995e9f1fb86d0ab5a5a5934b83c71d2d45490d0aae741e62c30ebcb5141c12d2f87d31e68ed4e1ecb95ccc6870063e0a414f88574b63821e225219fdbf9c8cfddf7e003bc0de0e99a37eb24360cedc4b99ca11aec3a68329a5d28139547b08852cec7bfea174ba79b9450d4d21d8243c9b601cc75653bea9cbcc51aca8a0e76ddd52b212e939088b503c71dc44d3da147bde050df953e591b3cc965001a4e829f98c1f7c5e3d712c67a70c8224cc3663b3738322210258307e7cd68aedfee2e0784c62f79c81a8aaed92b6fcc165c192d38344f0835782da2c5fa539e4ac0fbbd8053decc8db16d7933c8e4ddc5afe5f319ee7caaf59cbf5a110e69abaa3b900d5b26c43e95030f671792de70e34564193e14b2e63bd88f9359c7f94ccf4f45617cc121b7d5372062a7617258cef9b7812fd1d3dadf2eb5ad2dec4395b32a66e61b9eebacad42f993c1de790ee6c8944ce3b9e57002a39a754e588b6fe50d2edfb20a7eee50ee201f3c67598f505e2c8e720a6d07dd952b610cc45e8d9cdfe105694c4a10e439ed8786bfb51548ead792748cc4d78d2a8fc33d476f869fe86c5b9f9b425a90e3ab1e2d6ed27597899109b7749e2cca894ada3684b65e591f1be02e4fe2321bc17bbeac3a0d153abc295a631c0468bdc75cbf38507e4da35dad5891f2495715251b6866ea1c3105150fb8b506b7d9cc31d8f0b7d34e3d2f414bd82f2cb39663ee301ccb8b7425f7052fc7094c3ca862a1a5b82fbabdff42ced9e7894fab6a99ae60af846bc24e57b89273eb024c0b624933097c26e2e95cacf6fdd6baf7027e525bae5e5a6b41d3f9f2a71dc3b56de4cd1e07f3b5574ba75e66622873e7e4997e690908b2e290708bd200ede2a802fdb931535fc110a217631ddb086cdbee28643381741feb6fe3e95c0793f854ef48a7d2bdc4965b15d1597a92cb4083a434a068fec21e68110ae21c03437c9d3c4d65a1c7b596eabcdd44,443.0,443.0,27.0,1.75e-07,1.18898455,,,,,,,,,,,,,,,,,,,,,,
3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00006692,2.0,36197.0,133.0,4a7c8cf6e4cb12d360477ea793b824b7826ce31cf870ad5f578148b0a1afd690b8209233fd955b88190a3ec10e30e16a081162916b7788e6741fe71a56e202c76131b6b387031484c3707d5de38609ef1e528e7d0591e7e998e27f0e7f601ea2a70fbe9447b9157606a04716ef9ddd257728fc18b93e4d26cffbd4fa54,443.0,443.0,27.0,0.000177501,1.189162051,,,,,,,,,,,,,,,,,,,,,,
3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000d25d,2.0,36197.0,1254.0,598e3dee0669e4f20b44a07eb93f366e44ae477e70c19afb626dd2a2bf092e2710ee26df48caaa24060497eee8589a19358e9f9f91a986a1aedc2bad9d33d8614863a4ca2acba771bb5c610fd1ffd5d180248fc15a673a93a1743ccafb1ac898d3257aafeb14086c9c0857bd86efa319b5a74d34610c16005db0c37d25bfffa3f8399c4e8a73346cfb227ffd48ab7b5ddcce7e8aff548ff3fbcb88982879e359c7e68367f36b0202ed6bc6d682d2dbfd92b1e272ef6817e1e2a5ba45f4d6d980f18ec1baec70ea62ca9233e7b34fc355619e10f333caae741221d3fd408df1e834d837cfc19b7eaf7274c0c261b1c430a971396479d769b2a390c35ddedd47e2e935f135cdfc4e76cfc07442901655ebf2b4a0253c70b4f379411fa8bf96f3eb5bb9335d43593e378d7a2f07b1f21ea42b05638a90ba44ec7623fb74f86755703f8a72928c3b168fa56c54306001eeaa895f14331909bef7fa43d8fbff94a23a7421d333b0b9f3a06651798089a28fe72f3c054a8c8351f2f5f0a5a815aee4fa06a82a53788c9a7f1dcbc939111ec94dbaf0b82125130d7c266d32a82b7955a8ae6fe297e0b60c0055ffd14b29d4c7903bce4d802487aeb43d84fda55b576a58de12a0198240fa72877bf8c187c9c4c4351c543a2771683ed06cf2db0d9f6661a23cddc59ed21a9c9f2629069a80f45f889daf2f009fac0d10cb34311db10844e1f410bfcde8bfdb9fdb1bb3d59a05bdc59df3531cdae31b1b4038fd5d28903ec4053725e7dacbbbda2b38fd1c5635e8503e4112b3408093f746b11751376dc52249e4d88f2190a33db2f505ccff131f3a29c7cc3dcdc62dfec2982e555f9692c0a6e2f1f75c76f6b01e1fae6d671306611ffe3fe1d17d54f7c713891bc04ff296f34a519392107666ab76f6004ed84a0d18ae5da06e4abf645b14b5554b1a0cfffb99820a3e1ea7192c4cfd228ea0846242a6dfb23aea1775c268b121a062a31be1e00ca9d3a6fd7954d26784c2372410e875e36df6fe2f74bf70ad4ef1fbe70d247be8201d84fd95e6cb08d9e010f2cb1319621b23006dc1c5596ccf9ca918da505170697bffec9271063869f002057a3583c82f5d43fbf205fa393a9652d5fdfe00a802c05f97a1d33c08e96faa755fa2e4b3b457914cb0bb7e0dd13cfadefafe6d2e316bfac9440dbe506128a5421950b4b4afe6cd82cd0d56437ca46f9088c664bd7bf367ddcf363149d8b64b2fd1be33e35f751bb311218ac8474d893b6818b5e0a37e7c563b2001e18c42f8007cc60895be83d92bbb25c5aa64bae478595a630e737c68c51b7b081ac2c00cc5fcfd879322b7c484a3360d5954e41cb036263f85593dcfe736efefbc34b2c50c55e67bc8c7c3f4748a417cda40defe37e4b29653d615d572fa825b26e368fa81773f4d7931d917e934f38d1aa613e3356ddbec2c5d7f948ce7047250b00a60fcc9d25aa10317d3196ece07ad0886b21746dc1105090b55f8845bfdae9812f50ec1b7d8394b4d6260501c242590287ca88e89c21d6de2a3ec540a4db0e540dbef760874f9f5aa6ab32f28d41ef76d84f344f18be20476c8adae574644bfa63853f7071619eac961ea40e9ae135d6eab5bc706674a9d0ec73b1988e79aa29a232968721a4f0bd82a717571ff1de91144310d8a9711a998b1a55771bbf681d5f6adda7a02323b699f2a615be3a281e381f93064228bfb741312b30b2449628ef52c8185af03e540dae47d1285e16ffa,443.0,443.0,27.0,0.060195502,1.249357553,,,,,,,,,,,,,,,,,,,,,,
3264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000591d,2.0,443.0,44.0,586c29b11df10d436c3b95b603768d7070d149201c9ba748edd64995b5b55bebdb3c36b1,36197.0,36197.0,27.0,0.074894983,1.324252536,,,,,,,,,,,,,,,,,,,,,,
3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00009911,2.0,443.0,41.0,596c29b11df10d436cc3a43151a27697ee180153da25b3792a2565a6ff15859ec0,36197.0,36197.0,27.0,0.001441342,1.325693878,,,,,,,,,,,,,,,,,,,,,,
3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000dce6,2.0,443.0,41.0,486c29b11df10d436cc8f08a799a6100c003ac53cc445380bc8b69bbfb150a7e08,36197.0,36197.0,27.0,0.000559186,1.326253064,,,,,,,,,,,,,,,,,,,,,,
